latitude,longitude,rwi
24.637031,89.9230957,-0.164
23.029187,88.9343262,-0.361
21.9532352,90.6921387,-0.453
24.1567778,89.3078613,0.184
25.9481659,88.3630371,-0.506
24.8166532,90.9558105,-0.078
26.3623416,88.560791,0.303
26.0469124,88.494873,0.003
24.9760991,90.4504395,0.384
24.3771204,91.6589355,-0.414
22.9887378,89.263916,0.766
22.9887378,91.8786621,-0.125
22.5835822,89.1760254,-0.018
24.2169091,91.4172363,-0.191
22.5430006,92.3840332,-0.672
22.9280413,89.5935059,0.009
23.4934763,92.2521973,-0.671
25.6118091,88.8464355,-0.133
22.4618017,89.7692871,-0.395
22.4211843,91.0217285,0.093
23.9962894,89.9450684,0.378
24.1567778,89.0881348,-0.286
22.7863104,90.3405762,-0.072
22.7457888,92.142334,-0.157
23.0089639,90.670166,0.316
24.4971459,89.7253418,-0.235
22.2992611,92.4499512,-0.541
24.7967079,91.7907715,0.153
23.3926816,89.1101074,0.267
22.4211843,89.3518066,-0.762
23.7350688,90.4284668,1.347
23.0089639,91.3293457,0.174
26.3032638,88.9782715,0.217
22.6647094,91.1975098,0.395
25.908644,89.329834,0.001
25.0955481,90.4943848,-0.511
25.195,90.0769043,0.26
23.3119906,89.6154785,-0.135
26.5590496,88.4289551,-0.634
23.91597,90.1647949,0.314
22.0958194,90.7580566,0.254
23.2716267,90.5822754,-0.238
24.537129,91.2414551,-0.318
26.0469124,89.1101074,-0.719
24.6170569,89.197998,-0.603
22.9078031,91.373291,0.204
25.2745031,89.8352051,0.159
25.3142351,89.6154785,0.287
24.3771204,90.736084,0.027
24.4771496,91.5930176,-0.422
24.5970797,88.7365723,0.145
21.606365,92.0324707,-0.372
25.115445,88.7365723,-0.235
25.5126996,88.5827637,0.123
24.0163614,91.307373,0.575
25.0557447,91.2634277,-0.119
25.0159284,89.5935059,-0.527
24.7368531,89.4396973,0.089
22.7255234,90.8679199,-0.203
24.8365952,91.373291,-0.287
21.9736132,90.0769043,0.25
23.3321679,88.8244629,-0.12
23.069624,91.505127,0.031
24.0966182,91.505127,-0.581
21.8513017,92.076416,0.577
23.6344594,90.670166,0.767
22.7457888,90.5822754,-0.027
22.8875618,92.0324707,-0.388
24.1968685,89.1760254,-0.253
24.3170649,91.8347168,0.348
25.155229,89.4616699,0.038
22.5835822,91.9665527,-0.276
24.1968685,89.0222168,0.068
24.2569809,90.8679199,0.217
25.7108365,89.2199707,-0.102
24.1768248,91.5930176,-0.259
24.4771496,89.967041,0.563
23.6747124,88.9343262,-0.192
23.3725134,89.7253418,-0.393
24.5571158,88.4729004,0.042
24.2770121,90.2746582,0.158
23.9360545,91.1096191,0.516
24.7767595,88.3850098,0.082
24.1968685,89.2858887,0.104
24.8964019,88.4289551,-0.499
23.6545875,89.4177246,0.032
21.7492955,91.9445801,0.241
22.0347295,90.9997559,0.158
24.0364303,90.6481934,-0.244
23.2716267,89.9890137,0.144
25.075648,90.4943848,-0.419
24.3571051,91.8127441,-0.214
23.7149531,88.692627,-0.26
22.9482765,91.5270996,0.222
25.7504244,89.7033691,-0.252
26.0271697,88.7145996,-0.158
22.7863104,91.8786621,-0.215
24.4171416,89.7033691,0.579
24.8365952,90.5822754,0.334
24.7967079,90.6921387,0.088
23.1100489,89.0441895,-0.315
24.4371475,90.802002,0.26
22.82682,92.4499512,-0.456
22.1975771,90.4943848,-0.138
24.6969338,90.2746582,-0.282
25.0159284,90.0549316,0.368
25.8295607,88.0993652,-0.32
22.5227053,91.9445801,0.079
26.0271697,88.6486816,0.037
21.9736132,90.2307129,0.144
22.2179198,90.2526855,-0.539
22.6647094,92.2521973,-0.234
22.1975771,92.4279785,-0.668
23.8958823,89.9450684,-0.281
21.8513017,90.1867676,0.083
24.9362569,91.4831543,-0.161
22.6849838,89.7253418,0.293
24.8764695,90.2746582,-0.274
24.537129,88.9562988,0.468
24.7368531,89.7692871,-0.481
24.8964019,91.0876465,-0.441
24.2770121,91.0876465,0.236
23.1706634,92.0983887,0.16
23.6344594,89.3737793,0.461
24.2970401,89.5935059,-0.158
22.9280413,91.0217285,0.277
24.1968685,90.7580566,-0.015
25.0557447,89.263916,-0.122
24.9561796,89.8132324,-0.014
23.6545875,89.7033691,0.416
26.3426524,88.494873,-0.757
25.6910376,88.4069824,-0.532
24.5770993,88.8684082,-0.055
24.4171416,92.142334,-0.395
25.2347581,89.9890137,-0.207
25.115445,90.9118652,-0.327
24.2569809,91.1315918,-0.528
22.8673176,89.9450684,0.226
26.3229598,88.9343262,-0.404
24.5970797,90.1867676,-0.395
24.1166746,90.1428223,-0.362
24.2569809,90.5163574,0.85
24.3370866,90.8679199,0.186
24.7967079,91.1096191,-0.558
22.82682,92.2741699,-0.27
21.6880569,92.1643066,-1.106
24.5970797,90.3625488,-0.285
24.0966182,91.5490723,-0.703
22.9078031,90.9777832,0.464
23.029187,92.2302246,-0.69
23.6143282,88.7145996,-0.139
25.7306321,89.3078613,0.144
24.3571051,89.9450684,0.29
26.0074237,89.1101074,-0.037
25.0955481,91.7687988,0.393
25.0557447,91.8566895,-0.121
24.8964019,90.5603027,-0.608
23.91597,90.4504395,0.421
25.9284066,88.1213379,-0.478
23.3321679,89.0002441,-0.193
23.7752908,91.0876465,0.019
25.8888782,88.6706543,-0.211
23.8757915,89.6813965,-0.044
23.029187,90.4284668,0.108
22.5632929,91.6369629,0.152
24.8764695,91.1755371,-0.67
22.3195891,90.9118652,-0.26
22.9482765,89.1101074,0.519
23.1100489,91.4172363,-0.022
24.2770121,88.8903809,-0.066
23.089838,89.0661621,0.05
24.3170649,90.4064941,0.456
25.155229,89.5056152,-0.343
23.1504616,91.1096191,-0.182
22.6038685,91.0437012,-0.109
26.3623416,88.4729004,-0.244
23.4733235,91.1315918,0.562
21.7492955,92.3840332,-0.396
23.029187,90.8898926,0.052
22.3195891,90.9997559,0.235
23.2716267,89.395752,-0.538
22.9280413,90.7141113,-0.56
21.6267923,92.2302246,-0.48
23.1302568,89.7912598,-0.158
25.3142351,89.7912598,-0.069
22.0550957,89.9890137,0.215
24.1166746,89.7253418,-0.451
23.069624,92.2521973,-0.682
23.8556976,89.0661621,0.267
25.5919938,89.5275879,-0.408
25.9481659,88.2971191,-0.291
22.8673176,89.5495605,0.992
23.8356006,89.0661621,0.004
23.5740566,90.8679199,0.231
24.8166532,90.7580566,-0.347
26.4017101,88.5827637,-0.167
23.0089639,90.5383301,0.074
23.9561359,90.8679199,-0.067
24.7767595,90.9558105,-0.323
25.115445,89.2199707,-0.312
24.0364303,89.2199707,0.514
24.2770121,91.0217285,-0.44
25.2148807,89.395752,-0.176
24.3370866,91.0876465,-0.673
23.4330087,89.1101074,-0.105
20.9922139,92.2302246,-0.338
22.5227053,89.7912598,-0.302
22.2789302,92.2302246,-0.74
23.8757915,91.1975098,0.987
22.7255234,92.3400879,-0.198
23.069624,91.9006348,0.276
24.8964019,89.0002441,-0.18
23.6344594,88.8244629,0.517
22.9887378,90.1208496,-0.736
26.1455758,89.7253418,0.454
25.8295607,88.1213379,0.079
24.916331,88.3850098,-0.454
22.5024071,90.032959,0.055
25.5721751,89.8132324,-0.159
24.2970401,89.5275879,0.119
24.1567778,88.8684082,0.256
23.2716267,90.2966309,-0.053
23.7752908,89.3518066,-0.345
24.2169091,91.2634277,-0.728
22.6444321,89.0881348,0.133
25.0955481,91.7907715,-0.439
25.8888782,88.4069824,-0.264
24.1367278,91.5930176,-0.639
23.7551814,89.6374512,0.951
25.3936601,89.0661621,-0.576
24.2770121,90.3625488,-0.291
22.6038685,90.604248,-0.338
23.513626,88.8903809,-0.218
22.6038685,92.5158691,-0.844
22.9685086,89.0441895,-0.328
22.4821059,90.736084,0.192
22.4821059,89.1540527,0.091
24.2369466,89.6594238,0.023
24.0163614,88.7585449,0.596
22.8470703,91.8347168,0.529
24.1367278,88.8903809,-0.517
23.3321679,89.5495605,-0.678
25.7702134,89.7033691,-0.49
24.8565339,88.7805176,-0.288
21.9532352,91.8786621,-0.329
25.9284066,88.8684082,0.535
23.3321679,90.5383301,-0.351
24.4971459,91.1096191,-0.154
24.3971326,91.1096191,0.089
23.5337726,89.8791504,0.08
24.2770121,90.1647949,0.41
24.2569809,89.8571777,-0.061
24.7767595,91.8127441,-0.433
23.7149531,90.4064941,1.256
24.7967079,89.5056152,0.047
23.8556976,89.6813965,-0.32
22.9078031,89.4396973,-0.041
22.9482765,91.2634277,0.838
24.3170649,91.6149902,-0.175
25.115445,90.098877,0.029
24.4571501,90.604248,-0.343
23.049407,89.1320801,-0.169
25.3340963,89.5056152,-0.225
23.029187,89.1101074,-0.3
22.9482765,92.0983887,-0.386
23.3523422,89.5495605,0.02
25.9679218,89.395752,-0.211
26.4607376,88.6047363,-0.346
24.5970797,91.8347168,0.271
25.195,88.6706543,-0.116
24.1166746,89.7912598,0.275
23.2514401,89.5056152,-0.113
25.155229,89.1540527,-0.319
22.8065667,92.1862793,-0.559
23.5539161,89.3518066,0.093
22.3399141,92.1862793,-0.253
22.5430006,89.5935059,0.741
23.9360545,89.0002441,0.846
26.0666517,88.7145996,-0.704
23.513626,90.9997559,0.302
24.6570018,90.0109863,-0.107
25.0557447,91.0437012,-0.296
25.195,89.8132324,-0.522
24.1367278,89.5275879,-0.299
22.1365313,90.1208496,-0.175
24.7967079,92.208252,0.233
25.5126996,89.2858887,0.543
24.2369466,90.4943848,0.417
23.2918101,90.9777832,0.06
23.2514401,91.439209,0.165
24.637031,88.3630371,-0.057
24.3370866,91.3952637,-0.402
24.2569809,91.9226074,-0.716
22.8673176,90.3405762,0.443
24.1166746,91.4611816,-0.652
22.7052551,89.3078613,-0.19
24.9760991,92.3181152,-0.165
22.5430006,89.9230957,-0.336
22.4211843,90.802002,-0.29
22.8875618,90.0109863,-0.452
24.9760991,90.0109863,-0.056
24.8166532,91.439209,-0.69
24.1768248,91.3293457,-0.751
24.8365952,90.4064941,-0.124
24.916331,90.3625488,0.034
22.9685086,89.4396973,0.166
22.6444321,90.4504395,-0.191
22.82682,91.0656738,0.253
25.5126996,89.6154785,0.307
24.8365952,91.1975098,-0.338
24.8565339,89.1540527,-0.167
23.513626,89.5715332,0
24.9362569,89.7253418,0.063
24.2770121,90.1208496,-0.435
23.6143282,91.1315918,0.101
23.5539161,89.1320801,0.664
23.6948343,88.7365723,-0.133
24.8166532,90.032959,-0.024
22.6038685,89.7473145,-0.208
22.3195891,90.4943848,-0.374
24.3370866,90.8459473,0.308
24.2169091,90.6481934,-0.119
24.9960153,90.670166,0.116
24.3771204,90.9777832,0.053
23.4531676,89.197998,-0.041
23.8155005,89.1320801,-0.45
22.6038685,89.6154785,-0.149
24.3370866,90.3625488,0.354
24.8365952,89.9450684,-0.065
25.2745031,89.6813965,-0.149
24.1768248,90.2526855,-0.024
25.8295607,88.2971191,-0.508
23.4330087,91.9226074,-0.436
25.195,89.6813965,-0.934
23.1302568,90.3405762,0.415
24.8764695,91.3952637,0.363
25.3142351,89.8352051,-0.168
24.4371475,88.5827637,-0.093
22.0550957,90.5163574,-0.499
25.9876744,89.6813965,-0.084
23.089838,89.901123,-0.089
22.7660511,89.0441895,-0.187
22.5024071,92.5378418,-0.707
24.5571158,89.901123,0.034
23.8356006,89.3078613,0.213
24.9362569,88.4509277,-0.527
26.2835645,89.0441895,-0.619
23.069624,90.0109863,-0.164
24.8565339,91.8127441,0.15
22.9887378,90.0549316,0.363
21.5655017,92.0544434,0.321
25.195,90.1428223,-0.319
21.9328544,90.2307129,-0.253
22.6849838,92.142334,-0.552
24.7767595,89.3078613,-0.166
22.8470703,91.0437012,0.23
25.5919938,89.2858887,0.18
24.6170569,90.2526855,0.507
23.2918101,91.3293457,-0.289
24.8964019,88.6486816,-0.025
25.155229,90.2087402,0.133
23.3119906,91.0876465,0.413
22.4008712,92.0983887,-0.071
24.1166746,90.2526855,0.199
22.1365313,89.901123,-0.695
24.2970401,90.9997559,-0.316
24.8964019,89.0661621,-0.048
22.0550957,90.3845215,-0.434
24.1567778,90.5383301,0.236
25.5919938,88.560791,-0.495
24.3571051,89.8352051,-0.029
24.7168951,89.5935059,0.292
24.3170649,90.2087402,0.142
24.537129,90.6262207,0.045
24.6170569,90.3845215,0.021
25.9481659,89.3078613,-0.232
23.7149531,90.6481934,0.365
25.5523532,89.7473145,0.135
22.2179198,90.5163574,-0.629
24.5571158,89.0881348,-0.519
22.5835822,91.1975098,-0.185
24.9561796,92.1643066,0.254
22.6241518,90.6262207,0.291
26.2244465,89.1320801,0
24.9760991,89.1320801,-0.635
24.2569809,90.1208496,-0.055
24.1968685,91.5930176,-0.153
22.9887378,90.8239746,0.077
23.2716267,88.8464355,0.125
24.4371475,91.5490723,-0.572
24.6570018,89.8352051,-0.35
22.4211843,89.7253418,0.006
22.9482765,90.0109863,0.094
23.8356006,90.3405762,1.137
22.3195891,89.9450684,-0.001
21.5655017,92.4279785,-0.277
22.6038685,90.5383301,-0.1
25.6712354,88.5388184,-0.484
22.9078031,89.329834,0.178
22.2789302,92.3620605,-0.495
22.5835822,92.0983887,-0.015
22.7863104,91.5710449,0.588
24.2970401,89.0441895,-0.41
24.7168951,88.7805176,-0.005
22.3399141,90.2746582,-0.042
24.3771204,91.1975098,-0.554
23.0089639,91.9226074,-0.352
22.1365313,91.9885254,-0.04
22.82682,91.4611816,-0.074
23.069624,90.2746582,0.314
24.8166532,88.3410645,0.543
22.7255234,91.8347168,0.354
22.8065667,90.9338379,0.092
23.2312505,89.9890137,0.512
24.0564961,91.0656738,0.416
26.3623416,88.4509277,-0.611
24.5571158,90.1647949,0.534
24.5571158,90.7580566,-0.2
23.6344594,89.3518066,-0.19
25.075648,89.5056152,-0.199
22.8065667,90.1867676,0.114
24.4771496,88.4069824,-0.139
22.3805551,91.8786621,1.515
24.3370866,91.1755371,-0.699
22.9078031,89.8571777,-0.314
25.0557447,90.0549316,-0.22
26.1258498,88.5827637,-0.423
23.1706634,90.4064941,-0.145
25.0955481,91.2414551,0.336
22.6038685,92.076416,0.191
21.7697025,92.1862793,0.335
21.8716943,89.8352051,-0.922
25.8888782,89.6374512,-0.414
24.4171416,91.3952637,0.062
25.7306321,89.4177246,0.132
24.3971326,90.4504395,0.161
25.9481659,88.7585449,-0.479
21.7288855,92.3620605,-0.679
23.2312505,89.0661621,-0.185
24.5970797,90.0549316,-0.095
24.7168951,88.1213379,0
25.8097816,89.3518066,0.143
22.5632929,90.4284668,-0.079
23.6545875,89.0881348,-0.226
23.2312505,89.9450684,0.184
25.6118091,88.6486816,0.887
24.3971326,89.1101074,-0.031
24.9362569,91.5710449,-0.147
23.6545875,90.3405762,1.194
23.7953972,90.7141113,0.353
24.4171416,91.5270996,0.296
23.1302568,89.5275879,-0.579
24.2970401,89.7033691,0.364
24.4771496,89.9890137,0.376
22.4008712,89.263916,-0.305
25.9876744,88.3850098,-0.095
25.155229,90.9997559,0.029
23.2514401,88.9343262,-0.353
26.3623416,89.0441895,-0.361
22.2179198,92.2961426,-0.344
22.9280413,89.0002441,0.28
25.7899992,89.7033691,-0.584
23.3926816,89.0441895,-0.453
22.7457888,89.0441895,-0.015
25.9679218,89.263916,-0.614
22.7457888,89.5056152,0.528
26.0863877,88.4069824,-0.363
24.6969338,90.4724121,0.146
24.1968685,90.7800293,-0.145
24.9561796,88.4509277,-0.75
23.513626,91.1975098,0.071
24.8365952,91.1096191,-0.619
23.049407,91.0437012,0.155
23.5941939,88.8903809,-0.247
23.6948343,89.0441895,0
25.6910376,89.0661621,-0.234
24.4971459,88.7365723,-0.06
24.6769694,91.9006348,-0.225
24.7368531,90.4064941,1.408
24.5770993,89.0222168,-0.186
23.049407,91.2194824,0.06
25.2943708,89.4616699,-0.199
25.075648,92.142334,-0.274
24.916331,89.7692871,-0.155
22.8470703,90.0769043,-0.439
25.8097816,89.2199707,-0.449
25.1751161,92.010498,0.407
24.7967079,88.9782715,0.583
24.8964019,89.0881348,-0.294
22.8470703,92.1862793,-0.165
24.7568079,88.1433105,0.256
21.6472167,92.2741699,-0.427
22.4618017,89.0881348,0.053
25.2546322,89.0002441,0.166
24.5770993,91.5930176,0.295
24.4171416,90.5383301,-0.184
23.9360545,90.2966309,0.881
23.1706634,91.0217285,0.283
23.9360545,89.4396973,-0.092
24.5571158,89.7033691,0.418
24.9960153,90.1208496,-0.117
24.5970797,90.2087402,0.532
24.3971326,88.8244629,-0.039
24.4971459,89.8352051,-0.237
26.1061204,89.2419434,-0.169
24.9960153,90.1428223,0.499
24.3971326,88.5388184,0.195
25.869109,88.2751465,-0.097
24.2770121,90.604248,0.036
22.5227053,91.0656738,-0.097
25.075648,89.5495605,-0.072
25.1353386,91.5490723,0.168
23.7953972,89.901123,0.071
24.0163614,90.8679199,0.039
25.115445,89.6374512,-0.325
23.513626,90.2966309,0.088
23.3523422,90.7580566,0.028
25.0955481,91.9445801,0.18
22.3399141,89.1101074,0.365
24.1768248,90.4724121,0.312
25.195,88.626709,0.065
25.075648,88.6486816,-0.342
23.2918101,90.3845215,0.017
24.3370866,90.1867676,0.196
23.3119906,89.9890137,0.18
23.7149531,88.6706543,-0.172
24.9561796,91.9885254,-0.341
22.8470703,90.9558105,-0.206
22.2585964,92.4499512,-0.858
23.4531676,90.3186035,-0.008
23.6948343,88.692627,0.175
22.7457888,91.7468262,0.583
24.5970797,88.2312012,0.171
24.6170569,89.9230957,-0.031
22.9078031,91.9445801,-0.595
23.4128467,90.4724121,-0.071
24.8365952,88.3630371,-0.083
25.5523532,88.9343262,-0.349
22.2179198,90.8239746,-0.524
22.2585964,92.2961426,-0.091
23.8155005,88.6047363,-0.468
23.6344594,89.395752,-0.456
23.4330087,89.6813965,0.44
24.5770993,90.604248,0.285
22.3805551,89.0002441,-0.375
24.3571051,90.4064941,-0.587
26.4804067,88.4509277,-0.146
23.049407,91.0656738,0.302
24.6769694,89.8352051,1.007
24.7368531,91.1975098,-0.341
24.0765587,90.4064941,-0.098
23.7149531,89.7473145,0.425
23.1908622,89.4836426,-0.742
24.2569809,91.8347168,0.066
24.7967079,88.8903809,0.123
24.8964019,88.1652832,-0.444
22.9887378,90.670166,-0.824
24.8365952,90.3625488,-0.029
26.0863877,89.0002441,-0.462
22.6647094,89.7033691,0.26
24.916331,89.1760254,-0.318
22.2585964,91.7687988,0.659
21.3405481,92.0324707,0.231
23.089838,89.7033691,-0.483
22.4821059,92.0983887,-0.15
24.3971326,88.3190918,0.293
23.2110579,89.1320801,-0.136
23.6344594,90.8898926,0.474
22.9482765,89.6374512,-0.361
24.3971326,88.3410645,-0.287
24.8166532,89.1101074,-0.038
26.1850178,88.8024902,0.001
23.3926816,90.1647949,0.752
24.1567778,89.3737793,-0.14
23.8757915,89.197998,0.575
24.0564961,89.4616699,0.141
23.7149531,90.7141113,0.22
23.3725134,92.0544434,-0.706
23.4128467,90.0109863,0.231
24.6769694,90.1208496,-0.004
24.2369466,89.6813965,0.457
24.4771496,91.9665527,0.491
24.9561796,90.6921387,-0.181
23.029187,90.8679199,0.008
25.1353386,91.2634277,0.131
22.8673176,90.8459473,-0.425
23.8155005,90.4064941,1.13
24.9760991,92.010498,-0.31
23.8757915,89.7473145,-0.114
24.7767595,91.3513184,0.05
25.075648,90.0769043,0.105
23.6344594,90.9997559,0.094
22.9482765,89.9450684,-0.274
23.3523422,90.0769043,0.89
23.0089639,90.3405762,-0.18
23.5539161,89.6594238,-0.325
24.8166532,91.4831543,-0.378
22.6647094,89.5275879,0.323
24.9561796,90.6262207,-0.364
24.8964019,89.9230957,-0.193
22.7457888,89.1101074,0.411
24.4771496,90.0109863,0.132
24.1367278,89.4836426,0.063
25.115445,92.076416,-0.279
24.9561796,89.4177246,0.126
24.0966182,89.8132324,-0.287
23.5337726,91.1755371,0.488
23.069624,91.2414551,0.396
26.0863877,89.6154785,-0.115
24.9760991,89.5715332,-0.306
24.5970797,91.0876465,-0.633
24.8365952,88.1872559,-0.311
22.4821059,90.2087402,-0.315
22.3399141,92.3840332,-0.653
24.1367278,89.1101074,-0.429
24.3971326,91.7907715,-0.102
21.7901067,91.9445801,-0.072
22.2179198,90.3625488,-0.629
24.5171391,90.6481934,-0.307
25.195,89.4616699,0.536
22.5430006,90.098877,-0.148
24.9960153,90.7580566,-0.117
23.1504616,90.9997559,0.171
21.9939882,92.1862793,0.081
23.3321679,88.8024902,-0.293
24.537129,90.8898926,0.285
25.7306321,89.4396973,0.213
25.869109,89.4396973,0.07
23.1706634,89.329834,-0.02
25.8295607,89.2858887,-0.23
22.1568828,92.3181152,-0.461
23.6545875,89.2199707,-0.182
22.2789302,89.901123,0.151
23.4934763,90.2307129,0.342
25.0159284,90.4943848,0.301
24.4371475,91.1975098,0.159
24.5970797,88.2092285,0.522
22.9887378,90.032959,0.082
24.8166532,88.692627,-0.42
25.0358382,90.3625488,-0.322
24.5571158,88.1872559,-0.016
23.1706634,90.032959,0.252
25.869109,88.2312012,-0.174
22.1161768,92.4499512,-0.562
23.4531676,89.6813965,-0.317
22.4618017,89.0661621,-0.125
22.9482765,90.9997559,0.565
22.9685086,90.3845215,-0.278
22.2992611,92.1203613,-0.78
23.4934763,89.5275879,-0.438
22.6647094,89.0661621,-0.05
22.1975771,92.4060059,-0.691
24.4771496,92.1643066,-0.189
23.8356006,89.5715332,0.114
22.3195891,90.2746582,-0.315
23.4128467,92.1203613,-0.457
21.9736132,90.2087402,-0.169
23.7752908,88.7585449,-0.808
25.7899992,88.3190918,-0.392
23.2110579,90.8459473,0.325
23.1706634,89.5715332,-0.441
22.8875618,92.2961426,-0.655
25.3539542,89.197998,0.032
24.9362569,91.307373,-0.027
22.6241518,90.098877,0.526
23.3119906,91.0217285,0.331
24.7568079,92.076416,0
24.2569809,90.7800293,0.085
24.2970401,90.2526855,0.38
22.82682,91.3293457,-0.082
24.4371475,91.9885254,0.198
23.3321679,90.9558105,0.3
23.8958823,88.692627,-0.416
25.0955481,90.5163574,0.539
24.5571158,89.7473145,-0.479
24.2169091,91.5930176,-0.179
22.4211843,92.2302246,-0.697
22.9685086,90.2966309,-0.124
26.0863877,89.7033691,0.067
23.8757915,88.8903809,-0.018
23.3725134,89.7033691,-0.617
23.2514401,89.6374512,0.082
21.5655017,92.4060059,-0.105
23.2312505,92.3181152,-0.766
24.3571051,88.9562988,-0.047
23.0089639,90.4943848,-0.483
